,datetime,year,month,day,hour,minutes,temp,hum,rain
39,"{u'mday': u'06', u'hour': u'20', u'min': u'30', u'mon': u'09', u'pretty': u'8:30 PM CEST on September 06, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,6,20,30,19.0,56,0
40,"{u'mday': u'06', u'hour': u'21', u'min': u'00', u'mon': u'09', u'pretty': u'9:00 PM CEST on September 06, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,6,21,0,18.0,59,0
41,"{u'mday': u'06', u'hour': u'21', u'min': u'30', u'mon': u'09', u'pretty': u'9:30 PM CEST on September 06, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,6,21,30,17.0,63,0
42,"{u'mday': u'06', u'hour': u'22', u'min': u'00', u'mon': u'09', u'pretty': u'10:00 PM CEST on September 06, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,6,22,0,16.0,68,0
43,"{u'mday': u'06', u'hour': u'22', u'min': u'30', u'mon': u'09', u'pretty': u'10:30 PM CEST on September 06, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,6,22,30,15.0,77,0
44,"{u'mday': u'06', u'hour': u'23', u'min': u'00', u'mon': u'09', u'pretty': u'11:00 PM CEST on September 06, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,6,23,0,15.0,72,0
45,"{u'mday': u'06', u'hour': u'23', u'min': u'30', u'mon': u'09', u'pretty': u'11:30 PM CEST on September 06, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,6,23,30,14.0,77,0
0,"{u'mday': u'07', u'hour': u'00', u'min': u'00', u'mon': u'09', u'pretty': u'12:00 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,0,0,14.0,77,0
1,"{u'mday': u'07', u'hour': u'00', u'min': u'30', u'mon': u'09', u'pretty': u'12:30 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,0,30,14.0,77,0
2,"{u'mday': u'07', u'hour': u'01', u'min': u'00', u'mon': u'09', u'pretty': u'1:00 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,1,0,13.0,82,0
3,"{u'mday': u'07', u'hour': u'01', u'min': u'30', u'mon': u'09', u'pretty': u'1:30 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,1,30,13.0,82,0
4,"{u'mday': u'07', u'hour': u'02', u'min': u'00', u'mon': u'09', u'pretty': u'2:00 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,2,0,14.0,77,0
5,"{u'mday': u'07', u'hour': u'02', u'min': u'30', u'mon': u'09', u'pretty': u'2:30 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,2,30,13.0,82,0
6,"{u'mday': u'07', u'hour': u'03', u'min': u'00', u'mon': u'09', u'pretty': u'3:00 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,3,0,13.0,82,0
7,"{u'mday': u'07', u'hour': u'03', u'min': u'30', u'mon': u'09', u'pretty': u'3:30 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,3,30,13.0,82,0
8,"{u'mday': u'07', u'hour': u'04', u'min': u'00', u'mon': u'09', u'pretty': u'4:00 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,4,0,13.0,82,0
9,"{u'mday': u'07', u'hour': u'04', u'min': u'30', u'mon': u'09', u'pretty': u'4:30 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,4,30,12.0,88,0
10,"{u'mday': u'07', u'hour': u'05', u'min': u'00', u'mon': u'09', u'pretty': u'5:00 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,5,0,11.0,88,0
11,"{u'mday': u'07', u'hour': u'05', u'min': u'30', u'mon': u'09', u'pretty': u'5:30 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,5,30,11.0,88,0
12,"{u'mday': u'07', u'hour': u'06', u'min': u'00', u'mon': u'09', u'pretty': u'6:00 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,6,0,11.0,88,0
13,"{u'mday': u'07', u'hour': u'06', u'min': u'30', u'mon': u'09', u'pretty': u'6:30 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,6,30,11.0,88,0
14,"{u'mday': u'07', u'hour': u'07', u'min': u'00', u'mon': u'09', u'pretty': u'7:00 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,7,0,10.0,94,0
15,"{u'mday': u'07', u'hour': u'07', u'min': u'30', u'mon': u'09', u'pretty': u'7:30 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,7,30,11.0,88,0
16,"{u'mday': u'07', u'hour': u'08', u'min': u'00', u'mon': u'09', u'pretty': u'8:00 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,8,0,11.0,94,0
17,"{u'mday': u'07', u'hour': u'08', u'min': u'30', u'mon': u'09', u'pretty': u'8:30 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,8,30,12.0,94,0
18,"{u'mday': u'07', u'hour': u'09', u'min': u'00', u'mon': u'09', u'pretty': u'9:00 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,9,0,13.0,94,0
19,"{u'mday': u'07', u'hour': u'09', u'min': u'30', u'mon': u'09', u'pretty': u'9:30 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,9,30,15.0,82,0
20,"{u'mday': u'07', u'hour': u'10', u'min': u'00', u'mon': u'09', u'pretty': u'10:00 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,10,0,16.0,72,0
21,"{u'mday': u'07', u'hour': u'10', u'min': u'30', u'mon': u'09', u'pretty': u'10:30 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,10,30,18.0,64,0
22,"{u'mday': u'07', u'hour': u'11', u'min': u'00', u'mon': u'09', u'pretty': u'11:00 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,11,0,19.0,60,0
23,"{u'mday': u'07', u'hour': u'11', u'min': u'30', u'mon': u'09', u'pretty': u'11:30 AM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,11,30,20.0,56,0
24,"{u'mday': u'07', u'hour': u'12', u'min': u'00', u'mon': u'09', u'pretty': u'12:00 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,12,0,20.0,52,0
25,"{u'mday': u'07', u'hour': u'12', u'min': u'30', u'mon': u'09', u'pretty': u'12:30 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,12,30,22.0,50,0
26,"{u'mday': u'07', u'hour': u'13', u'min': u'00', u'mon': u'09', u'pretty': u'1:00 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,13,0,22.0,50,0
27,"{u'mday': u'07', u'hour': u'13', u'min': u'30', u'mon': u'09', u'pretty': u'1:30 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,13,30,23.0,44,0
28,"{u'mday': u'07', u'hour': u'14', u'min': u'00', u'mon': u'09', u'pretty': u'2:00 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,14,0,23.0,44,0
29,"{u'mday': u'07', u'hour': u'14', u'min': u'30', u'mon': u'09', u'pretty': u'2:30 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,14,30,24.0,41,0
30,"{u'mday': u'07', u'hour': u'15', u'min': u'00', u'mon': u'09', u'pretty': u'3:00 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,15,0,25.0,41,0
31,"{u'mday': u'07', u'hour': u'15', u'min': u'30', u'mon': u'09', u'pretty': u'3:30 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,15,30,26.0,36,0
32,"{u'mday': u'07', u'hour': u'16', u'min': u'00', u'mon': u'09', u'pretty': u'4:00 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,16,0,26.0,36,0
33,"{u'mday': u'07', u'hour': u'16', u'min': u'30', u'mon': u'09', u'pretty': u'4:30 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,16,30,27.0,34,0
34,"{u'mday': u'07', u'hour': u'17', u'min': u'00', u'mon': u'09', u'pretty': u'5:00 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,17,0,27.0,34,0
35,"{u'mday': u'07', u'hour': u'17', u'min': u'30', u'mon': u'09', u'pretty': u'5:30 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,17,30,27.0,32,0
36,"{u'mday': u'07', u'hour': u'18', u'min': u'00', u'mon': u'09', u'pretty': u'6:00 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,18,0,27.0,32,0
37,"{u'mday': u'07', u'hour': u'18', u'min': u'30', u'mon': u'09', u'pretty': u'6:30 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,18,30,27.0,34,0
38,"{u'mday': u'07', u'hour': u'19', u'min': u'00', u'mon': u'09', u'pretty': u'7:00 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,19,0,26.0,36,0
39,"{u'mday': u'07', u'hour': u'19', u'min': u'30', u'mon': u'09', u'pretty': u'7:30 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,19,30,25.0,41,0
40,"{u'mday': u'07', u'hour': u'20', u'min': u'00', u'mon': u'09', u'pretty': u'8:00 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,20,0,24.0,44,0
41,"{u'mday': u'07', u'hour': u'20', u'min': u'30', u'mon': u'09', u'pretty': u'8:30 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,20,30,23.0,47,0
42,"{u'mday': u'07', u'hour': u'21', u'min': u'00', u'mon': u'09', u'pretty': u'9:00 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,21,0,22.0,50,0
43,"{u'mday': u'07', u'hour': u'21', u'min': u'30', u'mon': u'09', u'pretty': u'9:30 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,21,30,20.0,56,0
44,"{u'mday': u'07', u'hour': u'22', u'min': u'00', u'mon': u'09', u'pretty': u'10:00 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,22,0,19.0,64,0
45,"{u'mday': u'07', u'hour': u'22', u'min': u'30', u'mon': u'09', u'pretty': u'10:30 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,22,30,19.0,64,0
46,"{u'mday': u'07', u'hour': u'23', u'min': u'00', u'mon': u'09', u'pretty': u'11:00 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,23,0,18.0,68,0
47,"{u'mday': u'07', u'hour': u'23', u'min': u'30', u'mon': u'09', u'pretty': u'11:30 PM CEST on September 07, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,7,23,30,17.0,72,0
0,"{u'mday': u'08', u'hour': u'00', u'min': u'00', u'mon': u'09', u'pretty': u'12:00 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,0,0,16.0,77,0
1,"{u'mday': u'08', u'hour': u'00', u'min': u'30', u'mon': u'09', u'pretty': u'12:30 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,0,30,16.0,77,0
2,"{u'mday': u'08', u'hour': u'01', u'min': u'00', u'mon': u'09', u'pretty': u'1:00 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,1,0,15.0,82,0
3,"{u'mday': u'08', u'hour': u'01', u'min': u'30', u'mon': u'09', u'pretty': u'1:30 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,1,30,15.0,82,0
4,"{u'mday': u'08', u'hour': u'02', u'min': u'00', u'mon': u'09', u'pretty': u'2:00 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,2,0,15.0,82,0
5,"{u'mday': u'08', u'hour': u'02', u'min': u'30', u'mon': u'09', u'pretty': u'2:30 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,2,30,14.0,88,0
6,"{u'mday': u'08', u'hour': u'03', u'min': u'00', u'mon': u'09', u'pretty': u'3:00 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,3,0,14.0,82,0
7,"{u'mday': u'08', u'hour': u'03', u'min': u'30', u'mon': u'09', u'pretty': u'3:30 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,3,30,14.0,88,0
8,"{u'mday': u'08', u'hour': u'04', u'min': u'00', u'mon': u'09', u'pretty': u'4:00 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,4,0,14.0,82,0
9,"{u'mday': u'08', u'hour': u'04', u'min': u'30', u'mon': u'09', u'pretty': u'4:30 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,4,30,13.0,88,0
10,"{u'mday': u'08', u'hour': u'05', u'min': u'00', u'mon': u'09', u'pretty': u'5:00 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,5,0,13.0,88,0
11,"{u'mday': u'08', u'hour': u'05', u'min': u'30', u'mon': u'09', u'pretty': u'5:30 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,5,30,13.0,88,0
12,"{u'mday': u'08', u'hour': u'06', u'min': u'00', u'mon': u'09', u'pretty': u'6:00 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,6,0,13.0,88,0
13,"{u'mday': u'08', u'hour': u'06', u'min': u'30', u'mon': u'09', u'pretty': u'6:30 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,6,30,13.0,88,0
14,"{u'mday': u'08', u'hour': u'07', u'min': u'00', u'mon': u'09', u'pretty': u'7:00 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,7,0,13.0,88,0
15,"{u'mday': u'08', u'hour': u'07', u'min': u'30', u'mon': u'09', u'pretty': u'7:30 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,7,30,13.0,88,0
16,"{u'mday': u'08', u'hour': u'08', u'min': u'00', u'mon': u'09', u'pretty': u'8:00 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,8,0,14.0,88,0
17,"{u'mday': u'08', u'hour': u'08', u'min': u'30', u'mon': u'09', u'pretty': u'8:30 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,8,30,14.0,88,0
18,"{u'mday': u'08', u'hour': u'09', u'min': u'00', u'mon': u'09', u'pretty': u'9:00 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,9,0,15.0,88,0
19,"{u'mday': u'08', u'hour': u'09', u'min': u'30', u'mon': u'09', u'pretty': u'9:30 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,9,30,16.0,82,0
20,"{u'mday': u'08', u'hour': u'10', u'min': u'00', u'mon': u'09', u'pretty': u'10:00 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,10,0,18.0,73,0
21,"{u'mday': u'08', u'hour': u'10', u'min': u'30', u'mon': u'09', u'pretty': u'10:30 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,10,30,20.0,64,0
22,"{u'mday': u'08', u'hour': u'11', u'min': u'00', u'mon': u'09', u'pretty': u'11:00 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,11,0,21.0,60,0
23,"{u'mday': u'08', u'hour': u'11', u'min': u'30', u'mon': u'09', u'pretty': u'11:30 AM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,11,30,23.0,53,0
24,"{u'mday': u'08', u'hour': u'12', u'min': u'00', u'mon': u'09', u'pretty': u'12:00 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,12,0,25.0,47,0
25,"{u'mday': u'08', u'hour': u'12', u'min': u'30', u'mon': u'09', u'pretty': u'12:30 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,12,30,26.0,42,0
26,"{u'mday': u'08', u'hour': u'13', u'min': u'00', u'mon': u'09', u'pretty': u'1:00 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,13,0,27.0,37,0
27,"{u'mday': u'08', u'hour': u'14', u'min': u'00', u'mon': u'09', u'pretty': u'2:00 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,14,0,28.0,32,0
28,"{u'mday': u'08', u'hour': u'14', u'min': u'30', u'mon': u'09', u'pretty': u'2:30 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,14,30,28.0,32,0
29,"{u'mday': u'08', u'hour': u'15', u'min': u'00', u'mon': u'09', u'pretty': u'3:00 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,15,0,29.0,29,0
30,"{u'mday': u'08', u'hour': u'15', u'min': u'16', u'mon': u'09', u'pretty': u'3:16 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,15,16,29.0,29,0
31,"{u'mday': u'08', u'hour': u'15', u'min': u'30', u'mon': u'09', u'pretty': u'3:30 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,15,30,29.0,29,0
32,"{u'mday': u'08', u'hour': u'16', u'min': u'05', u'mon': u'09', u'pretty': u'4:05 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,16,5,29.0,29,0
33,"{u'mday': u'08', u'hour': u'16', u'min': u'30', u'mon': u'09', u'pretty': u'4:30 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,16,30,29.0,29,0
34,"{u'mday': u'08', u'hour': u'17', u'min': u'00', u'mon': u'09', u'pretty': u'5:00 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,17,0,29.0,29,0
35,"{u'mday': u'08', u'hour': u'17', u'min': u'30', u'mon': u'09', u'pretty': u'5:30 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,17,30,29.0,27,0
36,"{u'mday': u'08', u'hour': u'18', u'min': u'00', u'mon': u'09', u'pretty': u'6:00 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,18,0,30.0,27,0
37,"{u'mday': u'08', u'hour': u'18', u'min': u'30', u'mon': u'09', u'pretty': u'6:30 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,18,30,29.0,29,0
38,"{u'mday': u'08', u'hour': u'19', u'min': u'00', u'mon': u'09', u'pretty': u'7:00 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,19,0,29.0,29,0
39,"{u'mday': u'08', u'hour': u'19', u'min': u'30', u'mon': u'09', u'pretty': u'7:30 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,19,30,28.0,32,0
40,"{u'mday': u'08', u'hour': u'20', u'min': u'00', u'mon': u'09', u'pretty': u'8:00 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,20,0,26.0,36,0
41,"{u'mday': u'08', u'hour': u'20', u'min': u'30', u'mon': u'09', u'pretty': u'8:30 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,20,30,24.0,44,0
42,"{u'mday': u'08', u'hour': u'21', u'min': u'00', u'mon': u'09', u'pretty': u'9:00 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,21,0,24.0,44,0
43,"{u'mday': u'08', u'hour': u'21', u'min': u'30', u'mon': u'09', u'pretty': u'9:30 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,21,30,23.0,47,0
44,"{u'mday': u'08', u'hour': u'22', u'min': u'00', u'mon': u'09', u'pretty': u'10:00 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,22,0,21.0,56,0
45,"{u'mday': u'08', u'hour': u'22', u'min': u'30', u'mon': u'09', u'pretty': u'10:30 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,22,30,20.0,60,0
46,"{u'mday': u'08', u'hour': u'23', u'min': u'00', u'mon': u'09', u'pretty': u'11:00 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,23,0,19.0,64,0
47,"{u'mday': u'08', u'hour': u'23', u'min': u'30', u'mon': u'09', u'pretty': u'11:30 PM CEST on September 08, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,8,23,30,19.0,64,0
0,"{u'mday': u'09', u'hour': u'00', u'min': u'00', u'mon': u'09', u'pretty': u'12:00 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,0,0,18.0,68,0
1,"{u'mday': u'09', u'hour': u'00', u'min': u'30', u'mon': u'09', u'pretty': u'12:30 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,0,30,17.0,72,0
2,"{u'mday': u'09', u'hour': u'01', u'min': u'00', u'mon': u'09', u'pretty': u'1:00 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,1,0,16.0,77,0
3,"{u'mday': u'09', u'hour': u'01', u'min': u'30', u'mon': u'09', u'pretty': u'1:30 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,1,30,16.0,77,0
4,"{u'mday': u'09', u'hour': u'02', u'min': u'00', u'mon': u'09', u'pretty': u'2:00 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,2,0,16.0,72,0
5,"{u'mday': u'09', u'hour': u'02', u'min': u'30', u'mon': u'09', u'pretty': u'2:30 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,2,30,15.0,77,0
6,"{u'mday': u'09', u'hour': u'03', u'min': u'00', u'mon': u'09', u'pretty': u'3:00 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,3,0,15.0,82,0
7,"{u'mday': u'09', u'hour': u'03', u'min': u'30', u'mon': u'09', u'pretty': u'3:30 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,3,30,15.0,77,0
8,"{u'mday': u'09', u'hour': u'04', u'min': u'00', u'mon': u'09', u'pretty': u'4:00 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,4,0,14.0,82,0
9,"{u'mday': u'09', u'hour': u'04', u'min': u'30', u'mon': u'09', u'pretty': u'4:30 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,4,30,14.0,82,0
10,"{u'mday': u'09', u'hour': u'05', u'min': u'00', u'mon': u'09', u'pretty': u'5:00 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,5,0,14.0,82,0
11,"{u'mday': u'09', u'hour': u'05', u'min': u'30', u'mon': u'09', u'pretty': u'5:30 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,5,30,14.0,82,0
12,"{u'mday': u'09', u'hour': u'06', u'min': u'00', u'mon': u'09', u'pretty': u'6:00 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,6,0,15.0,82,0
13,"{u'mday': u'09', u'hour': u'06', u'min': u'30', u'mon': u'09', u'pretty': u'6:30 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,6,30,16.0,77,0
14,"{u'mday': u'09', u'hour': u'07', u'min': u'00', u'mon': u'09', u'pretty': u'7:00 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,7,0,16.0,77,0
15,"{u'mday': u'09', u'hour': u'07', u'min': u'30', u'mon': u'09', u'pretty': u'7:30 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,7,30,16.0,77,0
16,"{u'mday': u'09', u'hour': u'08', u'min': u'00', u'mon': u'09', u'pretty': u'8:00 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,8,0,16.0,82,0
17,"{u'mday': u'09', u'hour': u'08', u'min': u'30', u'mon': u'09', u'pretty': u'8:30 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,8,30,18.0,73,0
18,"{u'mday': u'09', u'hour': u'09', u'min': u'00', u'mon': u'09', u'pretty': u'9:00 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,9,0,19.0,68,0
19,"{u'mday': u'09', u'hour': u'09', u'min': u'30', u'mon': u'09', u'pretty': u'9:30 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,9,30,20.0,60,0
20,"{u'mday': u'09', u'hour': u'10', u'min': u'00', u'mon': u'09', u'pretty': u'10:00 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,10,0,19.0,64,0
21,"{u'mday': u'09', u'hour': u'10', u'min': u'30', u'mon': u'09', u'pretty': u'10:30 AM CEST on September 09, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,9,9,10,30,19.0,64,0
