,conds,date,dewpti,dewptm,fog,hail,heatindexi,heatindexm,hum,icon,metar,precipi,precipm,pressurei,pressurem,rain,snow,tempi,tempm,thunder,tornado,utcdate,visi,vism,wdird,wdire,wgusti,wgustm,windchilli,windchillm,wspdi,wspdm
20,Mostly Cloudy,"{u'mday': u'13', u'hour': u'10', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,78,mostlycloudy,METAR LFPB 130800Z 27005KT 9999 BKN016 20/16 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,68.0,20.0,0,0,"{u'mday': u'13', u'hour': u'08', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 AM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,270,West,-9999.0,-9999.0,-999,-999,5.8,9.3
21,Mostly Cloudy,"{u'mday': u'13', u'hour': u'10', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,78,mostlycloudy,METAR LFPB 130830Z 26006KT 9999 SCT015 BKN022 20/16 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,68.0,20.0,0,0,"{u'mday': u'13', u'hour': u'08', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 AM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,260,West,-9999.0,-9999.0,-999,-999,6.9,11.1
22,Mostly Cloudy,"{u'mday': u'13', u'hour': u'10', u'min': u'53', u'mon': u'08', u'pretty': u'10:53 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,78,mostlycloudy,METAR LFPB 130853Z 27008KT 9999 SCT015 BKN022 20/16 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,68.0,20.0,0,0,"{u'mday': u'13', u'hour': u'08', u'min': u'53', u'mon': u'08', u'pretty': u'8:53 AM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,270,West,-9999.0,-9999.0,-999,-999,9.2,14.8
23,Mostly Cloudy,"{u'mday': u'13', u'hour': u'11', u'min': u'16', u'mon': u'08', u'pretty': u'11:16 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,78,mostlycloudy,METAR LFPB 130916Z 27007KT 250V310 9999 SCT015 BKN022 20/16 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,68.0,20.0,0,0,"{u'mday': u'13', u'hour': u'09', u'min': u'16', u'mon': u'08', u'pretty': u'9:16 AM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,270,West,-9999.0,-9999.0,-999,-999,8.1,13.0
24,Mostly Cloudy,"{u'mday': u'13', u'hour': u'11', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 AM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,73,mostlycloudy,METAR LFPB 130930Z 28005KT 250V310 9999 SCT016 BKN022 21/16 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,69.8,21.0,0,0,"{u'mday': u'13', u'hour': u'09', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 AM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,280,West,-9999.0,-9999.0,-999,-999,5.8,9.3
25,Mostly Cloudy,"{u'mday': u'13', u'hour': u'12', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,73,mostlycloudy,METAR LFPB 131000Z 26007KT 230V290 9999 SCT019 BKN027 21/16 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,69.8,21.0,0,0,"{u'mday': u'13', u'hour': u'10', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 AM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,260,West,-9999.0,-9999.0,-999,-999,8.1,13.0
26,Overcast,"{u'mday': u'13', u'hour': u'12', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,73,cloudy,METAR LFPB 131030Z AUTO 27008KT 230V300 9999NDV FEW019 BKN028 OVC033 21/16 Q1018,-9999.00,-9999.00,30.06,1018,0,0,69.8,21.0,0,0,"{u'mday': u'13', u'hour': u'10', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 AM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,270,West,-9999.0,-9999.0,-999,-999,9.2,14.8
27,Mostly Cloudy,"{u'mday': u'13', u'hour': u'13', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,64,mostlycloudy,METAR LFPB 131100Z 27008KT 220V320 9999 SCT025 BKN030 22/15 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,71.6,22.0,0,0,"{u'mday': u'13', u'hour': u'11', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 AM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,270,West,-9999.0,-9999.0,-999,-999,9.2,14.8
28,Mostly Cloudy,"{u'mday': u'13', u'hour': u'13', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,64,mostlycloudy,METAR LFPB 131130Z 27009KT 9999 SCT025 BKN034 22/15 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,71.6,22.0,0,0,"{u'mday': u'13', u'hour': u'11', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 AM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,270,West,-9999.0,-9999.0,-999,-999,10.4,16.7
29,Mostly Cloudy,"{u'mday': u'13', u'hour': u'14', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,64,mostlycloudy,METAR LFPB 131200Z 28009KT 240V310 9999 SCT025 BKN036 22/15 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,71.6,22.0,0,0,"{u'mday': u'13', u'hour': u'12', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,280,West,-9999.0,-9999.0,-999,-999,10.4,16.7
30,Mostly Cloudy,"{u'mday': u'13', u'hour': u'14', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,64,mostlycloudy,METAR LFPB 131230Z 30007KT 270V360 9999 SCT028 BKN037 22/15 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,71.6,22.0,0,0,"{u'mday': u'13', u'hour': u'12', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,300,WNW,-9999.0,-9999.0,-999,-999,8.1,13.0
31,Mostly Cloudy,"{u'mday': u'13', u'hour': u'15', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,61,mostlycloudy,METAR LFPB 131300Z 32008KT 280V350 9999 SCT028 BKN037 23/15 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,73.4,23.0,0,0,"{u'mday': u'13', u'hour': u'13', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,320,NW,-9999.0,-9999.0,-999,-999,9.2,14.8
32,Mostly Cloudy,"{u'mday': u'13', u'hour': u'16', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,64,mostlycloudy,METAR LFPB 131400Z 33008KT 290V010 9999 SCT026 BKN038 22/15 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,71.6,22.0,0,0,"{u'mday': u'13', u'hour': u'14', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,330,NNW,-9999.0,-9999.0,-999,-999,9.2,14.8
33,Mostly Cloudy,"{u'mday': u'13', u'hour': u'16', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,64,mostlycloudy,METAR LFPB 131430Z 31007KT 280V350 9999 SCT026 BKN038 22/15 Q1018 NOSIG,-9999.00,-9999.00,30.06,1018,0,0,71.6,22.0,0,0,"{u'mday': u'13', u'hour': u'14', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,310,NW,-9999.0,-9999.0,-999,-999,8.1,13.0
34,Mostly Cloudy,"{u'mday': u'13', u'hour': u'17', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,65,mostlycloudy,METAR LFPB 131500Z 29007KT 260V320 9999 SCT026 BKN038 23/16 Q1017 NOSIG,-9999.00,-9999.00,30.04,1017,0,0,73.4,23.0,0,0,"{u'mday': u'13', u'hour': u'15', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,290,WNW,-9999.0,-9999.0,-999,-999,8.1,13.0
35,Mostly Cloudy,"{u'mday': u'13', u'hour': u'17', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,61,mostlycloudy,METAR LFPB 131530Z 31008KT 280V360 9999 SCT026 BKN038 23/15 Q1017 NOSIG,-9999.00,-9999.00,30.04,1017,0,0,73.4,23.0,0,0,"{u'mday': u'13', u'hour': u'15', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,310,NW,-9999.0,-9999.0,-999,-999,9.2,14.8
36,Mostly Cloudy,"{u'mday': u'13', u'hour': u'18', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,61,mostlycloudy,METAR LFPB 131600Z 31007KT 280V360 9999 SCT026 BKN038 23/15 Q1017 NOSIG,-9999.00,-9999.00,30.04,1017,0,0,73.4,23.0,0,0,"{u'mday': u'13', u'hour': u'16', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,310,NW,-9999.0,-9999.0,-999,-999,8.1,13.0
37,Mostly Cloudy,"{u'mday': u'13', u'hour': u'18', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,69,mostlycloudy,METAR LFPB 131630Z 34007KT 300V030 9999 SCT026 BKN046 22/16 Q1017 NOSIG,-9999.00,-9999.00,30.04,1017,0,0,71.6,22.0,0,0,"{u'mday': u'13', u'hour': u'16', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,340,NNW,-9999.0,-9999.0,-999,-999,8.1,13.0
38,Mostly Cloudy,"{u'mday': u'13', u'hour': u'19', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,73,mostlycloudy,METAR LFPB 131700Z AUTO 35007KT 320V030 9999NDV FEW026 BKN038 BKN045 21/16 Q1017,-9999.00,-9999.00,30.04,1017,0,0,69.8,21.0,0,0,"{u'mday': u'13', u'hour': u'17', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,350,North,-9999.0,-9999.0,-999,-999,8.1,13.0
39,Mostly Cloudy,"{u'mday': u'13', u'hour': u'19', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,78,mostlycloudy,METAR LFPB 131730Z AUTO 36008G18KT 320V030 9999NDV SCT016 BKN041 20/16 Q1017,-9999.00,-9999.00,30.04,1017,0,0,68.0,20.0,0,0,"{u'mday': u'13', u'hour': u'17', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,360,North,20.7,33.3,-999,-999,9.2,14.8
40,Mostly Cloudy,"{u'mday': u'13', u'hour': u'20', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,83,mostlycloudy,METAR LFPB 131800Z AUTO 01005KT 9999NDV FEW020 BKN040 19/16 Q1018,-9999.00,-9999.00,30.06,1018,0,0,66.2,19.0,0,0,"{u'mday': u'13', u'hour': u'18', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,10,North,-9999.0,-9999.0,-999,-999,5.8,9.3
41,Mostly Cloudy,"{u'mday': u'13', u'hour': u'20', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,83,mostlycloudy,METAR LFPB 131830Z AUTO 02005KT 9999NDV FEW028 BKN038 BKN047 19/16 Q1018,-9999.00,-9999.00,30.06,1018,0,0,66.2,19.0,0,0,"{u'mday': u'13', u'hour': u'18', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,20,NNE,-9999.0,-9999.0,-999,-999,5.8,9.3
42,Mostly Cloudy,"{u'mday': u'13', u'hour': u'21', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,83,mostlycloudy,METAR LFPB 131900Z AUTO 01004KT 9999NDV BKN030 BKN040 BKN048 19/16 Q1018,-9999.00,-9999.00,30.06,1018,0,0,66.2,19.0,0,0,"{u'mday': u'13', u'hour': u'19', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,10,North,-9999.0,-9999.0,-999,-999,4.6,7.4
43,Mostly Cloudy,"{u'mday': u'13', u'hour': u'21', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,83,mostlycloudy,METAR LFPB 131930Z AUTO 01004KT 9999NDV BKN036 BKN043 19/16 Q1018,-9999.00,-9999.00,30.06,1018,0,0,66.2,19.0,0,0,"{u'mday': u'13', u'hour': u'19', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,10,North,-9999.0,-9999.0,-999,-999,4.6,7.4
44,Mostly Cloudy,"{u'mday': u'13', u'hour': u'22', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,83,mostlycloudy,METAR LFPB 132000Z AUTO 02003KT 9999NDV FEW034 BKN042 BKN048 19/16 Q1018,-9999.00,-9999.00,30.06,1018,0,0,66.2,19.0,0,0,"{u'mday': u'13', u'hour': u'20', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,20,NNE,-9999.0,-9999.0,-999,-999,3.5,5.6
45,Mostly Cloudy,"{u'mday': u'13', u'hour': u'22', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,83,mostlycloudy,METAR LFPB 132030Z AUTO 01003KT 350V050 9999NDV BKN041 BKN048 19/16 Q1019,-9999.00,-9999.00,30.09,1019,0,0,66.2,19.0,0,0,"{u'mday': u'13', u'hour': u'20', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,10,North,-9999.0,-9999.0,-999,-999,3.5,5.6
46,Overcast,"{u'mday': u'13', u'hour': u'23', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",60.8,16.0,0,0,-9999,-9999,83,cloudy,METAR LFPB 132100Z AUTO 01004KT 340V040 9999NDV OVC042 19/16 Q1019,-9999.00,-9999.00,30.09,1019,0,0,66.2,19.0,0,0,"{u'mday': u'13', u'hour': u'21', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,10,North,-9999.0,-9999.0,-999,-999,4.6,7.4
47,Scattered Clouds,"{u'mday': u'13', u'hour': u'23', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 PM CEST on August 13, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",59.0,15.0,0,0,-9999,-9999,83,partlycloudy,METAR LFPB 132130Z AUTO 01004KT 9999NDV SCT044 18/15 Q1019,-9999.00,-9999.00,30.09,1019,0,0,64.4,18.0,0,0,"{u'mday': u'13', u'hour': u'21', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,10,North,-9999.0,-9999.0,-999,-999,4.6,7.4
0,Mist,"{u'mday': u'14', u'hour': u'00', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,82,hazy,METAR LFPB 132200Z AUTO 01003KT 9999 1600NDV BR NSC 17/14 Q1019,-9999.00,-9999.00,30.09,1019,0,0,62.6,17.0,0,0,"{u'mday': u'13', u'hour': u'22', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,10,North,-9999.0,-9999.0,-999,-999,3.5,5.6
1,Unknown,"{u'mday': u'14', u'hour': u'00', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,82,unknown,METAR LFPB 132230Z AUTO 01003KT 9999NDV NSC 17/14 Q1019,-9999.00,-9999.00,30.09,1019,0,0,62.6,17.0,0,0,"{u'mday': u'13', u'hour': u'22', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,10,North,-9999.0,-9999.0,-999,-999,3.5,5.6
2,Unknown,"{u'mday': u'14', u'hour': u'01', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,88,unknown,METAR LFPB 132300Z AUTO 01004KT 9999NDV NSC 16/14 Q1019,-9999.00,-9999.00,30.09,1019,0,0,60.8,16.0,0,0,"{u'mday': u'13', u'hour': u'23', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,10,North,-9999.0,-9999.0,-999,-999,4.6,7.4
3,Unknown,"{u'mday': u'14', u'hour': u'01', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,88,unknown,METAR LFPB 132330Z AUTO 36004KT 9999NDV NSC 16/14 Q1019,-9999.00,-9999.00,30.09,1019,0,0,60.8,16.0,0,0,"{u'mday': u'13', u'hour': u'23', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 PM GMT on August 13, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,360,North,-9999.0,-9999.0,-999,-999,4.6,7.4
4,Scattered Clouds,"{u'mday': u'14', u'hour': u'02', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,88,partlycloudy,METAR LFPB 140000Z AUTO 36004KT 9999NDV SCT033 16/14 Q1019,-9999.00,-9999.00,30.09,1019,0,0,60.8,16.0,0,0,"{u'mday': u'14', u'hour': u'00', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 AM GMT on August 14, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,360,North,-9999.0,-9999.0,-999,-999,4.6,7.4
5,Overcast,"{u'mday': u'14', u'hour': u'02', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,88,cloudy,METAR LFPB 140030Z AUTO 36004KT 9999NDV OVC033 16/14 Q1019,-9999.00,-9999.00,30.09,1019,0,0,60.8,16.0,0,0,"{u'mday': u'14', u'hour': u'00', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 AM GMT on August 14, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,360,North,-9999.0,-9999.0,-999,-999,4.6,7.4
6,Overcast,"{u'mday': u'14', u'hour': u'03', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,88,cloudy,METAR LFPB 140100Z AUTO 36002KT 9999NDV OVC034 16/14 Q1019,-9999.00,-9999.00,30.09,1019,0,0,60.8,16.0,0,0,"{u'mday': u'14', u'hour': u'01', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 AM GMT on August 14, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,360,North,-9999.0,-9999.0,-999,-999,2.3,3.7
7,Overcast,"{u'mday': u'14', u'hour': u'03', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",57.2,14.0,0,0,-9999,-9999,88,cloudy,METAR LFPB 140130Z AUTO VRB02KT 9999NDV OVC038 16/14 Q1019,-9999.00,-9999.00,30.09,1019,0,0,60.8,16.0,0,0,"{u'mday': u'14', u'hour': u'01', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 AM GMT on August 14, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,0,Variable,-9999.0,-9999.0,-999,-999,2.3,3.7
8,Overcast,"{u'mday': u'14', u'hour': u'04', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",55.4,13.0,0,0,-9999,-9999,82,cloudy,METAR LFPB 140200Z AUTO VRB03KT 9999NDV OVC041 16/13 Q1019,-9999.00,-9999.00,30.09,1019,0,0,60.8,16.0,0,0,"{u'mday': u'14', u'hour': u'02', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 AM GMT on August 14, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,0,Variable,-9999.0,-9999.0,-999,-999,3.5,5.6
9,Overcast,"{u'mday': u'14', u'hour': u'04', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",55.4,13.0,0,0,-9999,-9999,82,cloudy,METAR LFPB 140230Z AUTO 02005KT 9999NDV OVC044 16/13 Q1019,-9999.00,-9999.00,30.09,1019,0,0,60.8,16.0,0,0,"{u'mday': u'14', u'hour': u'02', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 AM GMT on August 14, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,20,NNE,-9999.0,-9999.0,-999,-999,5.8,9.3
10,Overcast,"{u'mday': u'14', u'hour': u'05', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",55.4,13.0,0,0,-9999,-9999,82,cloudy,METAR LFPB 140300Z AUTO 03004KT 360V060 9999NDV OVC044 16/13 Q1019,-9999.00,-9999.00,30.09,1019,0,0,60.8,16.0,0,0,"{u'mday': u'14', u'hour': u'03', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 AM GMT on August 14, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,30,NNE,-9999.0,-9999.0,-999,-999,4.6,7.4
11,Overcast,"{u'mday': u'14', u'hour': u'05', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",55.4,13.0,0,0,-9999,-9999,82,cloudy,METAR LFPB 140330Z AUTO 03004KT 360V060 9999NDV OVC045 16/13 Q1018,-9999.00,-9999.00,30.06,1018,0,0,60.8,16.0,0,0,"{u'mday': u'14', u'hour': u'03', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 AM GMT on August 14, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,30,NNE,-9999.0,-9999.0,-999,-999,4.6,7.4
12,Overcast,"{u'mday': u'14', u'hour': u'06', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 AM CEST on August 14, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",55.4,13.0,0,0,-9999,-9999,82,cloudy,METAR LFPB 140400Z AUTO 04003KT 9999NDV OVC047/// 16/13 Q1018,-9999.00,-9999.00,30.06,1018,0,0,60.8,16.0,0,0,"{u'mday': u'14', u'hour': u'04', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 AM GMT on August 14, 2009', u'year': u'2009', u'tzname': u'UTC'}",6.2,10.0,40,NE,-9999.0,-9999.0,-999,-999,3.5,5.6
