,datetime,year,month,day,hour,minutes,temp,hum,rain
7,"{u'mday': u'10', u'hour': u'03', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,3,30,18.0,73,0
8,"{u'mday': u'10', u'hour': u'04', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,4,0,18.0,73,0
9,"{u'mday': u'10', u'hour': u'04', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,4,30,18.0,68,0
10,"{u'mday': u'10', u'hour': u'05', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,5,0,18.0,68,0
11,"{u'mday': u'10', u'hour': u'05', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,5,30,17.0,72,0
12,"{u'mday': u'10', u'hour': u'06', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,6,0,17.0,72,0
13,"{u'mday': u'10', u'hour': u'06', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,6,30,16.0,77,0
14,"{u'mday': u'10', u'hour': u'07', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,7,0,16.0,77,0
15,"{u'mday': u'10', u'hour': u'07', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,7,30,16.0,77,0
16,"{u'mday': u'10', u'hour': u'08', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,8,0,16.0,82,0
17,"{u'mday': u'10', u'hour': u'08', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,8,30,17.0,77,0
18,"{u'mday': u'10', u'hour': u'09', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,9,0,19.0,68,0
19,"{u'mday': u'10', u'hour': u'09', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,9,30,20.0,64,0
20,"{u'mday': u'10', u'hour': u'10', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,10,0,21.0,56,0
21,"{u'mday': u'10', u'hour': u'10', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,10,30,22.0,53,0
22,"{u'mday': u'10', u'hour': u'11', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,11,0,23.0,47,0
23,"{u'mday': u'10', u'hour': u'11', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 AM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,11,30,24.0,38,0
24,"{u'mday': u'10', u'hour': u'12', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,12,0,25.0,39,0
25,"{u'mday': u'10', u'hour': u'12', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,12,30,26.0,34,0
26,"{u'mday': u'10', u'hour': u'13', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,13,0,26.0,36,0
27,"{u'mday': u'10', u'hour': u'13', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,13,30,26.0,36,0
28,"{u'mday': u'10', u'hour': u'14', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,14,0,27.0,34,0
29,"{u'mday': u'10', u'hour': u'14', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,14,30,27.0,37,0
30,"{u'mday': u'10', u'hour': u'15', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,15,0,27.0,37,0
31,"{u'mday': u'10', u'hour': u'15', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,15,30,27.0,37,0
32,"{u'mday': u'10', u'hour': u'16', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,16,0,28.0,35,0
33,"{u'mday': u'10', u'hour': u'17', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,17,0,27.0,42,0
34,"{u'mday': u'10', u'hour': u'17', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,17,30,27.0,42,0
35,"{u'mday': u'10', u'hour': u'18', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,18,0,27.0,42,0
36,"{u'mday': u'10', u'hour': u'18', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,18,30,26.0,47,0
37,"{u'mday': u'10', u'hour': u'19', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,19,0,25.0,50,0
38,"{u'mday': u'10', u'hour': u'19', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,19,30,24.0,50,0
39,"{u'mday': u'10', u'hour': u'20', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,20,0,24.0,50,0
40,"{u'mday': u'10', u'hour': u'20', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,20,30,24.0,50,0
41,"{u'mday': u'10', u'hour': u'21', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,21,0,23.0,53,0
42,"{u'mday': u'10', u'hour': u'21', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,21,30,23.0,53,0
43,"{u'mday': u'10', u'hour': u'22', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,22,0,22.0,57,0
44,"{u'mday': u'10', u'hour': u'22', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,22,30,22.0,57,0
45,"{u'mday': u'10', u'hour': u'23', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,23,0,21.0,60,0
46,"{u'mday': u'10', u'hour': u'23', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 PM CEST on August 10, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,10,23,30,21.0,60,0
0,"{u'mday': u'11', u'hour': u'00', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,0,0,21.0,60,0
1,"{u'mday': u'11', u'hour': u'00', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,0,30,21.0,60,0
2,"{u'mday': u'11', u'hour': u'01', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,1,0,20.0,64,0
3,"{u'mday': u'11', u'hour': u'01', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,1,30,18.0,83,0
4,"{u'mday': u'11', u'hour': u'02', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,2,0,19.0,83,0
5,"{u'mday': u'11', u'hour': u'02', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,2,30,19.0,83,0
6,"{u'mday': u'11', u'hour': u'03', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,3,0,20.0,73,0
7,"{u'mday': u'11', u'hour': u'03', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,3,30,20.0,73,0
8,"{u'mday': u'11', u'hour': u'04', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,4,0,20.0,73,0
9,"{u'mday': u'11', u'hour': u'04', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,4,30,20.0,73,0
10,"{u'mday': u'11', u'hour': u'05', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,5,0,20.0,73,0
11,"{u'mday': u'11', u'hour': u'05', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,5,30,19.0,78,0
12,"{u'mday': u'11', u'hour': u'06', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,6,0,19.0,78,0
13,"{u'mday': u'11', u'hour': u'06', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,6,30,19.0,78,0
14,"{u'mday': u'11', u'hour': u'07', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,7,0,19.0,78,0
15,"{u'mday': u'11', u'hour': u'07', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,7,30,19.0,83,0
16,"{u'mday': u'11', u'hour': u'08', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,8,0,19.0,83,0
17,"{u'mday': u'11', u'hour': u'08', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,8,30,19.0,78,0
18,"{u'mday': u'11', u'hour': u'09', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,9,0,20.0,73,0
19,"{u'mday': u'11', u'hour': u'09', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,9,30,18.0,88,0
20,"{u'mday': u'11', u'hour': u'10', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,10,0,18.0,88,0
21,"{u'mday': u'11', u'hour': u'10', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,10,30,18.0,88,0
22,"{u'mday': u'11', u'hour': u'11', u'min': u'10', u'mon': u'08', u'pretty': u'11:10 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,11,10,19.0,83,0
23,"{u'mday': u'11', u'hour': u'11', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 AM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,11,30,19.0,83,0
24,"{u'mday': u'11', u'hour': u'12', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,12,0,20.0,78,0
25,"{u'mday': u'11', u'hour': u'12', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,12,30,20.0,78,0
26,"{u'mday': u'11', u'hour': u'13', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,13,0,20.0,73,0
27,"{u'mday': u'11', u'hour': u'13', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,13,30,21.0,68,0
28,"{u'mday': u'11', u'hour': u'14', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,14,0,22.0,64,0
29,"{u'mday': u'11', u'hour': u'14', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,14,30,23.0,57,0
30,"{u'mday': u'11', u'hour': u'15', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,15,0,24.0,53,0
31,"{u'mday': u'11', u'hour': u'15', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,15,30,23.0,53,0
32,"{u'mday': u'11', u'hour': u'16', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,16,0,24.0,50,0
33,"{u'mday': u'11', u'hour': u'16', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,16,30,24.0,50,0
34,"{u'mday': u'11', u'hour': u'17', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,17,0,24.0,47,0
35,"{u'mday': u'11', u'hour': u'17', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,17,30,24.0,47,0
36,"{u'mday': u'11', u'hour': u'18', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,18,0,24.0,53,0
37,"{u'mday': u'11', u'hour': u'18', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,18,30,24.0,50,0
38,"{u'mday': u'11', u'hour': u'19', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,19,0,24.0,50,0
39,"{u'mday': u'11', u'hour': u'19', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,19,30,24.0,53,0
40,"{u'mday': u'11', u'hour': u'20', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,20,0,23.0,53,0
41,"{u'mday': u'11', u'hour': u'20', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,20,30,23.0,57,0
42,"{u'mday': u'11', u'hour': u'21', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,21,0,22.0,60,0
43,"{u'mday': u'11', u'hour': u'21', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,21,30,21.0,64,0
44,"{u'mday': u'11', u'hour': u'22', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,22,0,21.0,64,0
45,"{u'mday': u'11', u'hour': u'22', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,22,30,20.0,68,0
46,"{u'mday': u'11', u'hour': u'23', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,23,0,19.0,73,0
47,"{u'mday': u'11', u'hour': u'23', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 PM CEST on August 11, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,11,23,30,19.0,73,0
0,"{u'mday': u'12', u'hour': u'00', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,0,0,18.0,77,0
1,"{u'mday': u'12', u'hour': u'00', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,0,30,18.0,73,0
2,"{u'mday': u'12', u'hour': u'01', u'min': u'00', u'mon': u'08', u'pretty': u'1:00 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,1,0,17.0,77,0
3,"{u'mday': u'12', u'hour': u'01', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,1,30,16.0,82,0
4,"{u'mday': u'12', u'hour': u'02', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,2,0,16.0,82,0
5,"{u'mday': u'12', u'hour': u'02', u'min': u'30', u'mon': u'08', u'pretty': u'2:30 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,2,30,15.0,88,0
6,"{u'mday': u'12', u'hour': u'03', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,3,0,15.0,88,0
7,"{u'mday': u'12', u'hour': u'03', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,3,30,15.0,88,0
8,"{u'mday': u'12', u'hour': u'04', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,4,0,15.0,88,0
9,"{u'mday': u'12', u'hour': u'04', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,4,30,14.0,88,0
10,"{u'mday': u'12', u'hour': u'05', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,5,0,14.0,88,0
11,"{u'mday': u'12', u'hour': u'05', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,5,30,14.0,88,0
12,"{u'mday': u'12', u'hour': u'06', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,6,0,13.0,94,0
13,"{u'mday': u'12', u'hour': u'06', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,6,30,13.0,94,0
14,"{u'mday': u'12', u'hour': u'07', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,7,0,13.0,94,0
15,"{u'mday': u'12', u'hour': u'07', u'min': u'30', u'mon': u'08', u'pretty': u'7:30 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,7,30,14.0,94,0
16,"{u'mday': u'12', u'hour': u'08', u'min': u'00', u'mon': u'08', u'pretty': u'8:00 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,8,0,15.0,94,0
17,"{u'mday': u'12', u'hour': u'08', u'min': u'30', u'mon': u'08', u'pretty': u'8:30 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,8,30,17.0,82,0
18,"{u'mday': u'12', u'hour': u'09', u'min': u'00', u'mon': u'08', u'pretty': u'9:00 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,9,0,18.0,77,0
19,"{u'mday': u'12', u'hour': u'09', u'min': u'30', u'mon': u'08', u'pretty': u'9:30 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,9,30,19.0,73,0
20,"{u'mday': u'12', u'hour': u'10', u'min': u'00', u'mon': u'08', u'pretty': u'10:00 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,10,0,20.0,68,0
21,"{u'mday': u'12', u'hour': u'10', u'min': u'30', u'mon': u'08', u'pretty': u'10:30 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,10,30,21.0,64,0
22,"{u'mday': u'12', u'hour': u'11', u'min': u'00', u'mon': u'08', u'pretty': u'11:00 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,11,0,22.0,57,0
23,"{u'mday': u'12', u'hour': u'11', u'min': u'30', u'mon': u'08', u'pretty': u'11:30 AM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,11,30,22.0,57,0
24,"{u'mday': u'12', u'hour': u'12', u'min': u'00', u'mon': u'08', u'pretty': u'12:00 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,12,0,23.0,53,0
25,"{u'mday': u'12', u'hour': u'12', u'min': u'30', u'mon': u'08', u'pretty': u'12:30 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,12,30,24.0,50,0
26,"{u'mday': u'12', u'hour': u'13', u'min': u'30', u'mon': u'08', u'pretty': u'1:30 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,13,30,26.0,42,0
27,"{u'mday': u'12', u'hour': u'14', u'min': u'00', u'mon': u'08', u'pretty': u'2:00 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,14,0,26.0,42,0
28,"{u'mday': u'12', u'hour': u'15', u'min': u'00', u'mon': u'08', u'pretty': u'3:00 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,15,0,28.0,37,0
29,"{u'mday': u'12', u'hour': u'15', u'min': u'30', u'mon': u'08', u'pretty': u'3:30 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,15,30,28.0,42,0
30,"{u'mday': u'12', u'hour': u'16', u'min': u'00', u'mon': u'08', u'pretty': u'4:00 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,16,0,28.0,39,0
31,"{u'mday': u'12', u'hour': u'16', u'min': u'30', u'mon': u'08', u'pretty': u'4:30 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,16,30,29.0,40,0
32,"{u'mday': u'12', u'hour': u'17', u'min': u'00', u'mon': u'08', u'pretty': u'5:00 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,17,0,29.0,37,0
33,"{u'mday': u'12', u'hour': u'17', u'min': u'30', u'mon': u'08', u'pretty': u'5:30 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,17,30,29.0,37,0
34,"{u'mday': u'12', u'hour': u'18', u'min': u'00', u'mon': u'08', u'pretty': u'6:00 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,18,0,29.0,40,0
35,"{u'mday': u'12', u'hour': u'18', u'min': u'30', u'mon': u'08', u'pretty': u'6:30 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,18,30,28.0,42,0
36,"{u'mday': u'12', u'hour': u'19', u'min': u'00', u'mon': u'08', u'pretty': u'7:00 PM CEST on August 12, 2009', u'year': u'2009', u'tzname': u'Europe/Paris'}",2009,8,12,19,0,28.0,42,0
